3.6247 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x141E84B0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x166A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
22.2761 	EXP 	blk3: fillColor = 'darkgrey'
22.2761 	EXP 	blk3: lineColor = 'darkgrey'
22.2761 	EXP 	blk3: color = 'darkgrey'
22.2930 	EXP 	blk1: fillColor = 'darkgrey'
22.2930 	EXP 	blk1: lineColor = 'darkgrey'
22.2930 	EXP 	blk1: color = 'darkgrey'
22.2930 	EXP 	blk2: fillColor = 'darkgrey'
22.2930 	EXP 	blk2: lineColor = 'darkgrey'
22.2930 	EXP 	blk2: color = 'darkgrey'
22.2930 	EXP 	blk3: fillColor = 'darkgrey'
22.2930 	EXP 	blk3: lineColor = 'darkgrey'
22.2930 	EXP 	blk3: color = 'darkgrey'
22.3096 	EXP 	blk1: fillColor = 'darkgrey'
22.3096 	EXP 	blk1: lineColor = 'darkgrey'
22.3096 	EXP 	blk1: color = 'darkgrey'
22.3096 	EXP 	blk2: fillColor = 'darkgrey'
22.3096 	EXP 	blk2: lineColor = 'darkgrey'
22.3096 	EXP 	blk2: color = 'darkgrey'
22.3096 	EXP 	blk3: fillColor = 'darkgrey'
22.3096 	EXP 	blk3: lineColor = 'darkgrey'
22.3096 	EXP 	blk3: color = 'darkgrey'
22.3261 	EXP 	blk1: fillColor = 'darkgrey'
22.3261 	EXP 	blk1: lineColor = 'darkgrey'
22.3261 	EXP 	blk1: color = 'darkgrey'
22.3261 	EXP 	blk2: fillColor = 'darkgrey'
22.3261 	EXP 	blk2: lineColor = 'darkgrey'
22.3261 	EXP 	blk2: color = 'darkgrey'
22.3261 	EXP 	blk3: fillColor = 'darkgrey'
22.3261 	EXP 	blk3: lineColor = 'darkgrey'
22.3261 	EXP 	blk3: color = 'darkgrey'
22.3430 	EXP 	blk1: fillColor = 'darkgrey'
22.3430 	EXP 	blk1: lineColor = 'darkgrey'
22.3430 	EXP 	blk1: color = 'darkgrey'
22.3430 	EXP 	blk2: fillColor = 'darkgrey'
22.3430 	EXP 	blk2: lineColor = 'darkgrey'
22.3430 	EXP 	blk2: color = 'darkgrey'
22.3430 	EXP 	blk3: fillColor = 'darkgrey'
22.3430 	EXP 	blk3: lineColor = 'darkgrey'
22.3430 	EXP 	blk3: color = 'darkgrey'
22.3597 	EXP 	blk1: fillColor = 'darkgrey'
22.3597 	EXP 	blk1: lineColor = 'darkgrey'
22.3597 	EXP 	blk1: color = 'darkgrey'
22.3597 	EXP 	blk2: fillColor = 'darkgrey'
22.3597 	EXP 	blk2: lineColor = 'darkgrey'
22.3597 	EXP 	blk2: color = 'darkgrey'
22.3597 	EXP 	blk3: fillColor = 'darkgrey'
22.3597 	EXP 	blk3: lineColor = 'darkgrey'
22.3597 	EXP 	blk3: color = 'darkgrey'
22.3761 	EXP 	blk1: fillColor = 'darkgrey'
22.3761 	EXP 	blk1: lineColor = 'darkgrey'
22.3761 	EXP 	blk1: color = 'darkgrey'
22.3761 	EXP 	blk2: fillColor = 'darkgrey'
22.3761 	EXP 	blk2: lineColor = 'darkgrey'
22.3761 	EXP 	blk2: color = 'darkgrey'
22.3761 	EXP 	blk3: fillColor = 'darkgrey'
22.3761 	EXP 	blk3: lineColor = 'darkgrey'
22.3761 	EXP 	blk3: color = 'darkgrey'
22.3931 	EXP 	blk1: fillColor = 'darkgrey'
22.3931 	EXP 	blk1: lineColor = 'darkgrey'
22.3931 	EXP 	blk1: color = 'darkgrey'
22.3931 	EXP 	blk2: fillColor = 'darkgrey'
22.3931 	EXP 	blk2: lineColor = 'darkgrey'
22.3931 	EXP 	blk2: color = 'darkgrey'
22.3931 	EXP 	blk3: fillColor = 'darkgrey'
22.3931 	EXP 	blk3: lineColor = 'darkgrey'
22.3931 	EXP 	blk3: color = 'darkgrey'
22.4095 	EXP 	blk1: fillColor = 'darkgrey'
22.4095 	EXP 	blk1: lineColor = 'darkgrey'
22.4095 	EXP 	blk1: color = 'darkgrey'
22.4095 	EXP 	blk2: fillColor = 'darkgrey'
22.4095 	EXP 	blk2: lineColor = 'darkgrey'
22.4095 	EXP 	blk2: color = 'darkgrey'
22.4095 	EXP 	blk3: fillColor = 'darkgrey'
22.4095 	EXP 	blk3: lineColor = 'darkgrey'
22.4095 	EXP 	blk3: color = 'darkgrey'
22.4265 	EXP 	blk1: fillColor = 'darkgrey'
22.4265 	EXP 	blk1: lineColor = 'darkgrey'
22.4265 	EXP 	blk1: color = 'darkgrey'
22.4265 	EXP 	blk2: fillColor = 'darkgrey'
22.4265 	EXP 	blk2: lineColor = 'darkgrey'
22.4265 	EXP 	blk2: color = 'darkgrey'
22.4265 	EXP 	blk3: fillColor = 'darkgrey'
22.4265 	EXP 	blk3: lineColor = 'darkgrey'
22.4265 	EXP 	blk3: color = 'darkgrey'
22.4430 	EXP 	blk1: fillColor = 'darkgrey'
22.4430 	EXP 	blk1: lineColor = 'darkgrey'
22.4430 	EXP 	blk1: color = 'darkgrey'
22.4430 	EXP 	blk2: fillColor = 'darkgrey'
22.4430 	EXP 	blk2: lineColor = 'darkgrey'
22.4430 	EXP 	blk2: color = 'darkgrey'
22.4430 	EXP 	blk3: fillColor = 'darkgrey'
22.4430 	EXP 	blk3: lineColor = 'darkgrey'
22.4430 	EXP 	blk3: color = 'darkgrey'
22.4597 	EXP 	blk1: fillColor = 'darkgrey'
22.4597 	EXP 	blk1: lineColor = 'darkgrey'
22.4597 	EXP 	blk1: color = 'darkgrey'
22.4597 	EXP 	blk2: fillColor = 'darkgrey'
22.4597 	EXP 	blk2: lineColor = 'darkgrey'
22.4597 	EXP 	blk2: color = 'darkgrey'
22.4597 	EXP 	blk3: fillColor = 'darkgrey'
22.4597 	EXP 	blk3: lineColor = 'darkgrey'
22.4597 	EXP 	blk3: color = 'darkgrey'
22.4763 	EXP 	blk1: fillColor = 'darkgrey'
22.4763 	EXP 	blk1: lineColor = 'darkgrey'
22.4763 	EXP 	blk1: color = 'darkgrey'
22.4763 	EXP 	blk2: fillColor = 'darkgrey'
22.4763 	EXP 	blk2: lineColor = 'darkgrey'
22.4763 	EXP 	blk2: color = 'darkgrey'
22.4763 	EXP 	blk3: fillColor = 'darkgrey'
22.4763 	EXP 	blk3: lineColor = 'darkgrey'
22.4763 	EXP 	blk3: color = 'darkgrey'
22.4767 	DATA 	Mouse: Left button down, pos=(1013,598)
22.4930 	EXP 	blk1: fillColor = 'darkgrey'
22.4930 	EXP 	blk1: lineColor = 'darkgrey'
22.4930 	EXP 	blk1: color = 'darkgrey'
22.4930 	EXP 	blk2: fillColor = 'darkgrey'
22.4930 	EXP 	blk2: lineColor = 'darkgrey'
22.4930 	EXP 	blk2: color = 'darkgrey'
22.4930 	EXP 	blk3: fillColor = 'darkgrey'
22.4930 	EXP 	blk3: lineColor = 'darkgrey'
22.4930 	EXP 	blk3: color = 'darkgrey'
22.4930 	EXP 	blk4: fillColor = 'darkgrey'
22.4930 	EXP 	blk4: lineColor = 'darkgrey'
22.4930 	EXP 	blk4: color = 'darkgrey'
22.5098 	EXP 	blk1: fillColor = 'darkgrey'
22.5098 	EXP 	blk1: lineColor = 'darkgrey'
22.5098 	EXP 	blk1: color = 'darkgrey'
22.5098 	EXP 	blk2: fillColor = 'darkgrey'
22.5098 	EXP 	blk2: lineColor = 'darkgrey'
22.5098 	EXP 	blk2: color = 'darkgrey'
22.5098 	EXP 	blk3: fillColor = 'darkgrey'
22.5098 	EXP 	blk3: lineColor = 'darkgrey'
22.5098 	EXP 	blk3: color = 'darkgrey'
22.5098 	EXP 	blk4: fillColor = 'darkgrey'
22.5098 	EXP 	blk4: lineColor = 'darkgrey'
22.5098 	EXP 	blk4: color = 'darkgrey'
22.5262 	EXP 	blk1: fillColor = 'darkgrey'
22.5262 	EXP 	blk1: lineColor = 'darkgrey'
22.5262 	EXP 	blk1: color = 'darkgrey'
22.5262 	EXP 	blk2: fillColor = 'darkgrey'
22.5262 	EXP 	blk2: lineColor = 'darkgrey'
22.5262 	EXP 	blk2: color = 'darkgrey'
22.5262 	EXP 	blk3: fillColor = 'darkgrey'
22.5262 	EXP 	blk3: lineColor = 'darkgrey'
22.5262 	EXP 	blk3: color = 'darkgrey'
22.5262 	EXP 	blk4: fillColor = 'darkgrey'
22.5262 	EXP 	blk4: lineColor = 'darkgrey'
22.5262 	EXP 	blk4: color = 'darkgrey'
22.5431 	EXP 	blk1: fillColor = 'darkgrey'
22.5431 	EXP 	blk1: lineColor = 'darkgrey'
22.5431 	EXP 	blk1: color = 'darkgrey'
22.5431 	EXP 	blk2: fillColor = 'darkgrey'
22.5431 	EXP 	blk2: lineColor = 'darkgrey'
22.5431 	EXP 	blk2: color = 'darkgrey'
22.5431 	EXP 	blk3: fillColor = 'darkgrey'
22.5431 	EXP 	blk3: lineColor = 'darkgrey'
22.5431 	EXP 	blk3: color = 'darkgrey'
22.5431 	EXP 	blk4: fillColor = 'darkgrey'
22.5431 	EXP 	blk4: lineColor = 'darkgrey'
22.5431 	EXP 	blk4: color = 'darkgrey'
22.5444 	DATA 	Mouse:  Left button up, pos=(1000,599)
22.5598 	EXP 	blk1: fillColor = 'darkgrey'
22.5598 	EXP 	blk1: lineColor = 'darkgrey'
22.5598 	EXP 	blk1: color = 'darkgrey'
22.5598 	EXP 	blk2: fillColor = 'darkgrey'
22.5598 	EXP 	blk2: lineColor = 'darkgrey'
22.5598 	EXP 	blk2: color = 'darkgrey'
22.5598 	EXP 	blk3: fillColor = 'darkgrey'
22.5598 	EXP 	blk3: lineColor = 'darkgrey'
22.5598 	EXP 	blk3: color = 'darkgrey'
22.5598 	EXP 	blk4: fillColor = 'darkgrey'
22.5598 	EXP 	blk4: lineColor = 'darkgrey'
22.5598 	EXP 	blk4: color = 'darkgrey'
22.5765 	EXP 	blk1: fillColor = 'darkgrey'
22.5765 	EXP 	blk1: lineColor = 'darkgrey'
22.5765 	EXP 	blk1: color = 'darkgrey'
22.5765 	EXP 	blk2: fillColor = 'darkgrey'
22.5765 	EXP 	blk2: lineColor = 'darkgrey'
22.5765 	EXP 	blk2: color = 'darkgrey'
22.5765 	EXP 	blk3: fillColor = 'darkgrey'
22.5765 	EXP 	blk3: lineColor = 'darkgrey'
22.5765 	EXP 	blk3: color = 'darkgrey'
22.5765 	EXP 	blk4: fillColor = 'darkgrey'
22.5765 	EXP 	blk4: lineColor = 'darkgrey'
22.5765 	EXP 	blk4: color = 'darkgrey'
22.5933 	EXP 	blk1: fillColor = 'darkgrey'
22.5933 	EXP 	blk1: lineColor = 'darkgrey'
22.5933 	EXP 	blk1: color = 'darkgrey'
22.5933 	EXP 	blk2: fillColor = 'darkgrey'
22.5933 	EXP 	blk2: lineColor = 'darkgrey'
22.5933 	EXP 	blk2: color = 'darkgrey'
22.5933 	EXP 	blk3: fillColor = 'darkgrey'
22.5933 	EXP 	blk3: lineColor = 'darkgrey'
22.5933 	EXP 	blk3: color = 'darkgrey'
22.5933 	EXP 	blk4: fillColor = 'darkgrey'
22.5933 	EXP 	blk4: lineColor = 'darkgrey'
22.5933 	EXP 	blk4: color = 'darkgrey'
22.6100 	EXP 	blk1: fillColor = 'darkgrey'
22.6100 	EXP 	blk1: lineColor = 'darkgrey'
22.6100 	EXP 	blk1: color = 'darkgrey'
22.6100 	EXP 	blk2: fillColor = 'darkgrey'
22.6100 	EXP 	blk2: lineColor = 'darkgrey'
22.6100 	EXP 	blk2: color = 'darkgrey'
22.6100 	EXP 	blk3: fillColor = 'darkgrey'
22.6100 	EXP 	blk3: lineColor = 'darkgrey'
22.6100 	EXP 	blk3: color = 'darkgrey'
22.6100 	EXP 	blk4: fillColor = 'darkgrey'
22.6100 	EXP 	blk4: lineColor = 'darkgrey'
22.6100 	EXP 	blk4: color = 'darkgrey'
22.6266 	EXP 	blk1: fillColor = 'darkgrey'
22.6266 	EXP 	blk1: lineColor = 'darkgrey'
22.6266 	EXP 	blk1: color = 'darkgrey'
22.6266 	EXP 	blk2: fillColor = 'darkgrey'
22.6266 	EXP 	blk2: lineColor = 'darkgrey'
22.6266 	EXP 	blk2: color = 'darkgrey'
22.6266 	EXP 	blk3: fillColor = 'darkgrey'
22.6266 	EXP 	blk3: lineColor = 'darkgrey'
22.6266 	EXP 	blk3: color = 'darkgrey'
22.6266 	EXP 	blk4: fillColor = 'darkgrey'
22.6266 	EXP 	blk4: lineColor = 'darkgrey'
22.6266 	EXP 	blk4: color = 'darkgrey'
22.6432 	EXP 	blk1: fillColor = 'darkgrey'
22.6432 	EXP 	blk1: lineColor = 'darkgrey'
22.6432 	EXP 	blk1: color = 'darkgrey'
22.6432 	EXP 	blk2: fillColor = 'darkgrey'
22.6432 	EXP 	blk2: lineColor = 'darkgrey'
22.6432 	EXP 	blk2: color = 'darkgrey'
22.6432 	EXP 	blk3: fillColor = 'darkgrey'
22.6432 	EXP 	blk3: lineColor = 'darkgrey'
22.6432 	EXP 	blk3: color = 'darkgrey'
22.6432 	EXP 	blk4: fillColor = 'darkgrey'
22.6432 	EXP 	blk4: lineColor = 'darkgrey'
22.6432 	EXP 	blk4: color = 'darkgrey'
22.6599 	EXP 	blk1: fillColor = 'darkgrey'
22.6599 	EXP 	blk1: lineColor = 'darkgrey'
22.6599 	EXP 	blk1: color = 'darkgrey'
22.6599 	EXP 	blk2: fillColor = 'darkgrey'
22.6599 	EXP 	blk2: lineColor = 'darkgrey'
22.6599 	EXP 	blk2: color = 'darkgrey'
22.6599 	EXP 	blk3: fillColor = 'darkgrey'
22.6599 	EXP 	blk3: lineColor = 'darkgrey'
22.6599 	EXP 	blk3: color = 'darkgrey'
22.6599 	EXP 	blk4: fillColor = 'darkgrey'
22.6599 	EXP 	blk4: lineColor = 'darkgrey'
22.6599 	EXP 	blk4: color = 'darkgrey'
22.6766 	EXP 	blk1: fillColor = 'darkgrey'
22.6766 	EXP 	blk1: lineColor = 'darkgrey'
22.6766 	EXP 	blk1: color = 'darkgrey'
22.6766 	EXP 	blk2: fillColor = 'darkgrey'
22.6766 	EXP 	blk2: lineColor = 'darkgrey'
22.6766 	EXP 	blk2: color = 'darkgrey'
22.6766 	EXP 	blk3: fillColor = 'darkgrey'
22.6766 	EXP 	blk3: lineColor = 'darkgrey'
22.6766 	EXP 	blk3: color = 'darkgrey'
22.6766 	EXP 	blk4: fillColor = 'darkgrey'
22.6766 	EXP 	blk4: lineColor = 'darkgrey'
22.6766 	EXP 	blk4: color = 'darkgrey'
22.6934 	EXP 	blk1: fillColor = 'darkgrey'
22.6934 	EXP 	blk1: lineColor = 'darkgrey'
22.6934 	EXP 	blk1: color = 'darkgrey'
22.6934 	EXP 	blk2: fillColor = 'darkgrey'
22.6934 	EXP 	blk2: lineColor = 'darkgrey'
22.6934 	EXP 	blk2: color = 'darkgrey'
22.6934 	EXP 	blk3: fillColor = 'darkgrey'
22.6934 	EXP 	blk3: lineColor = 'darkgrey'
22.6934 	EXP 	blk3: color = 'darkgrey'
22.6934 	EXP 	blk4: fillColor = 'darkgrey'
22.6934 	EXP 	blk4: lineColor = 'darkgrey'
22.6934 	EXP 	blk4: color = 'darkgrey'
22.7101 	EXP 	blk1: fillColor = 'darkgrey'
22.7101 	EXP 	blk1: lineColor = 'darkgrey'
22.7101 	EXP 	blk1: color = 'darkgrey'
22.7101 	EXP 	blk2: fillColor = 'darkgrey'
22.7101 	EXP 	blk2: lineColor = 'darkgrey'
22.7101 	EXP 	blk2: color = 'darkgrey'
22.7101 	EXP 	blk3: fillColor = 'darkgrey'
22.7101 	EXP 	blk3: lineColor = 'darkgrey'
22.7101 	EXP 	blk3: color = 'darkgrey'
22.7101 	EXP 	blk4: fillColor = 'darkgrey'
22.7101 	EXP 	blk4: lineColor = 'darkgrey'
22.7101 	EXP 	blk4: color = 'darkgrey'
22.7265 	EXP 	blk1: fillColor = 'darkgrey'
22.7265 	EXP 	blk1: lineColor = 'darkgrey'
22.7265 	EXP 	blk1: color = 'darkgrey'
22.7265 	EXP 	blk2: fillColor = 'darkgrey'
22.7265 	EXP 	blk2: lineColor = 'darkgrey'
22.7265 	EXP 	blk2: color = 'darkgrey'
22.7265 	EXP 	blk3: fillColor = 'darkgrey'
22.7265 	EXP 	blk3: lineColor = 'darkgrey'
22.7265 	EXP 	blk3: color = 'darkgrey'
22.7265 	EXP 	blk4: fillColor = 'darkgrey'
22.7265 	EXP 	blk4: lineColor = 'darkgrey'
22.7265 	EXP 	blk4: color = 'darkgrey'
22.7434 	EXP 	blk1: fillColor = 'darkgrey'
22.7434 	EXP 	blk1: lineColor = 'darkgrey'
22.7434 	EXP 	blk1: color = 'darkgrey'
22.7434 	EXP 	blk2: fillColor = 'darkgrey'
22.7434 	EXP 	blk2: lineColor = 'darkgrey'
22.7434 	EXP 	blk2: color = 'darkgrey'
22.7434 	EXP 	blk3: fillColor = 'darkgrey'
22.7434 	EXP 	blk3: lineColor = 'darkgrey'
22.7434 	EXP 	blk3: color = 'darkgrey'
22.7434 	EXP 	blk4: fillColor = 'darkgrey'
22.7434 	EXP 	blk4: lineColor = 'darkgrey'
22.7434 	EXP 	blk4: color = 'darkgrey'
22.7599 	EXP 	blk1: fillColor = 'darkgrey'
22.7599 	EXP 	blk1: lineColor = 'darkgrey'
22.7599 	EXP 	blk1: color = 'darkgrey'
22.7599 	EXP 	blk2: fillColor = 'darkgrey'
22.7599 	EXP 	blk2: lineColor = 'darkgrey'
22.7599 	EXP 	blk2: color = 'darkgrey'
22.7599 	EXP 	blk3: fillColor = 'darkgrey'
22.7599 	EXP 	blk3: lineColor = 'darkgrey'
22.7599 	EXP 	blk3: color = 'darkgrey'
22.7599 	EXP 	blk4: fillColor = 'darkgrey'
22.7599 	EXP 	blk4: lineColor = 'darkgrey'
22.7599 	EXP 	blk4: color = 'darkgrey'
22.7767 	EXP 	blk1: fillColor = 'darkgrey'
22.7767 	EXP 	blk1: lineColor = 'darkgrey'
22.7767 	EXP 	blk1: color = 'darkgrey'
22.7767 	EXP 	blk2: fillColor = 'darkgrey'
22.7767 	EXP 	blk2: lineColor = 'darkgrey'
22.7767 	EXP 	blk2: color = 'darkgrey'
22.7767 	EXP 	blk3: fillColor = 'darkgrey'
22.7767 	EXP 	blk3: lineColor = 'darkgrey'
22.7767 	EXP 	blk3: color = 'darkgrey'
22.7767 	EXP 	blk4: fillColor = 'darkgrey'
22.7767 	EXP 	blk4: lineColor = 'darkgrey'
22.7767 	EXP 	blk4: color = 'darkgrey'
22.7932 	EXP 	blk1: fillColor = 'darkgrey'
22.7932 	EXP 	blk1: lineColor = 'darkgrey'
22.7932 	EXP 	blk1: color = 'darkgrey'
22.7932 	EXP 	blk2: fillColor = 'darkgrey'
22.7932 	EXP 	blk2: lineColor = 'darkgrey'
22.7932 	EXP 	blk2: color = 'darkgrey'
22.7932 	EXP 	blk3: fillColor = 'darkgrey'
22.7932 	EXP 	blk3: lineColor = 'darkgrey'
22.7932 	EXP 	blk3: color = 'darkgrey'
22.7932 	EXP 	blk4: fillColor = 'darkgrey'
22.7932 	EXP 	blk4: lineColor = 'darkgrey'
22.7932 	EXP 	blk4: color = 'darkgrey'
22.8101 	EXP 	blk1: fillColor = 'darkgrey'
22.8101 	EXP 	blk1: lineColor = 'darkgrey'
22.8101 	EXP 	blk1: color = 'darkgrey'
22.8101 	EXP 	blk2: fillColor = 'darkgrey'
22.8101 	EXP 	blk2: lineColor = 'darkgrey'
22.8101 	EXP 	blk2: color = 'darkgrey'
22.8101 	EXP 	blk3: fillColor = 'darkgrey'
22.8101 	EXP 	blk3: lineColor = 'darkgrey'
22.8101 	EXP 	blk3: color = 'darkgrey'
22.8101 	EXP 	blk4: fillColor = 'darkgrey'
22.8101 	EXP 	blk4: lineColor = 'darkgrey'
22.8101 	EXP 	blk4: color = 'darkgrey'
22.8268 	EXP 	blk1: fillColor = 'darkgrey'
22.8268 	EXP 	blk1: lineColor = 'darkgrey'
22.8268 	EXP 	blk1: color = 'darkgrey'
22.8268 	EXP 	blk2: fillColor = 'darkgrey'
22.8268 	EXP 	blk2: lineColor = 'darkgrey'
22.8268 	EXP 	blk2: color = 'darkgrey'
22.8268 	EXP 	blk3: fillColor = 'darkgrey'
22.8268 	EXP 	blk3: lineColor = 'darkgrey'
22.8268 	EXP 	blk3: color = 'darkgrey'
22.8268 	EXP 	blk4: fillColor = 'darkgrey'
22.8268 	EXP 	blk4: lineColor = 'darkgrey'
22.8268 	EXP 	blk4: color = 'darkgrey'
22.8433 	EXP 	blk1: fillColor = 'darkgrey'
22.8433 	EXP 	blk1: lineColor = 'darkgrey'
22.8433 	EXP 	blk1: color = 'darkgrey'
22.8433 	EXP 	blk2: fillColor = 'darkgrey'
22.8433 	EXP 	blk2: lineColor = 'darkgrey'
22.8433 	EXP 	blk2: color = 'darkgrey'
22.8433 	EXP 	blk3: fillColor = 'darkgrey'
22.8433 	EXP 	blk3: lineColor = 'darkgrey'
22.8433 	EXP 	blk3: color = 'darkgrey'
22.8433 	EXP 	blk4: fillColor = 'darkgrey'
22.8433 	EXP 	blk4: lineColor = 'darkgrey'
22.8433 	EXP 	blk4: color = 'darkgrey'
22.8602 	EXP 	blk1: fillColor = 'darkgrey'
22.8602 	EXP 	blk1: lineColor = 'darkgrey'
22.8602 	EXP 	blk1: color = 'darkgrey'
22.8602 	EXP 	blk2: fillColor = 'darkgrey'
22.8602 	EXP 	blk2: lineColor = 'darkgrey'
22.8602 	EXP 	blk2: color = 'darkgrey'
22.8602 	EXP 	blk3: fillColor = 'darkgrey'
22.8602 	EXP 	blk3: lineColor = 'darkgrey'
22.8602 	EXP 	blk3: color = 'darkgrey'
22.8602 	EXP 	blk4: fillColor = 'darkgrey'
22.8602 	EXP 	blk4: lineColor = 'darkgrey'
22.8602 	EXP 	blk4: color = 'darkgrey'
22.8769 	EXP 	blk1: fillColor = 'darkgrey'
22.8769 	EXP 	blk1: lineColor = 'darkgrey'
22.8769 	EXP 	blk1: color = 'darkgrey'
22.8769 	EXP 	blk2: fillColor = 'darkgrey'
22.8769 	EXP 	blk2: lineColor = 'darkgrey'
22.8769 	EXP 	blk2: color = 'darkgrey'
22.8769 	EXP 	blk3: fillColor = 'darkgrey'
22.8769 	EXP 	blk3: lineColor = 'darkgrey'
22.8769 	EXP 	blk3: color = 'darkgrey'
22.8769 	EXP 	blk4: fillColor = 'darkgrey'
22.8769 	EXP 	blk4: lineColor = 'darkgrey'
22.8769 	EXP 	blk4: color = 'darkgrey'
22.8933 	EXP 	blk1: fillColor = 'darkgrey'
22.8933 	EXP 	blk1: lineColor = 'darkgrey'
22.8933 	EXP 	blk1: color = 'darkgrey'
22.8933 	EXP 	blk2: fillColor = 'darkgrey'
22.8933 	EXP 	blk2: lineColor = 'darkgrey'
22.8933 	EXP 	blk2: color = 'darkgrey'
22.8933 	EXP 	blk3: fillColor = 'darkgrey'
22.8933 	EXP 	blk3: lineColor = 'darkgrey'
22.8933 	EXP 	blk3: color = 'darkgrey'
22.8933 	EXP 	blk4: fillColor = 'darkgrey'
22.8933 	EXP 	blk4: lineColor = 'darkgrey'
22.8933 	EXP 	blk4: color = 'darkgrey'
22.9102 	EXP 	blk1: fillColor = 'darkgrey'
22.9102 	EXP 	blk1: lineColor = 'darkgrey'
22.9102 	EXP 	blk1: color = 'darkgrey'
22.9102 	EXP 	blk2: fillColor = 'darkgrey'
22.9102 	EXP 	blk2: lineColor = 'darkgrey'
22.9102 	EXP 	blk2: color = 'darkgrey'
22.9102 	EXP 	blk3: fillColor = 'darkgrey'
22.9102 	EXP 	blk3: lineColor = 'darkgrey'
22.9102 	EXP 	blk3: color = 'darkgrey'
22.9102 	EXP 	blk4: fillColor = 'darkgrey'
22.9102 	EXP 	blk4: lineColor = 'darkgrey'
22.9102 	EXP 	blk4: color = 'darkgrey'
22.9270 	EXP 	blk1: fillColor = 'darkgrey'
22.9270 	EXP 	blk1: lineColor = 'darkgrey'
22.9270 	EXP 	blk1: color = 'darkgrey'
22.9270 	EXP 	blk2: fillColor = 'darkgrey'
22.9270 	EXP 	blk2: lineColor = 'darkgrey'
22.9270 	EXP 	blk2: color = 'darkgrey'
22.9270 	EXP 	blk3: fillColor = 'darkgrey'
22.9270 	EXP 	blk3: lineColor = 'darkgrey'
22.9270 	EXP 	blk3: color = 'darkgrey'
22.9270 	EXP 	blk4: fillColor = 'darkgrey'
22.9270 	EXP 	blk4: lineColor = 'darkgrey'
22.9270 	EXP 	blk4: color = 'darkgrey'
22.9274 	DATA 	Mouse: Left button down, pos=(511,466)
22.9287 	EXP 	New trial (rep=3, index=0): OrderedDict([('sequence', ['blk1', 'blk2', 'blk3', 'blk4', 'blk5']), ('blockDuration', 0.5)])
22.9434 	EXP 	blk1: fillColor = 'darkgrey'
22.9434 	EXP 	blk1: lineColor = 'darkgrey'
22.9434 	EXP 	blk1: color = 'darkgrey'
22.9434 	EXP 	blk2: fillColor = 'darkgrey'
22.9434 	EXP 	blk2: lineColor = 'darkgrey'
22.9434 	EXP 	blk2: color = 'darkgrey'
22.9434 	EXP 	blk3: fillColor = 'darkgrey'
22.9434 	EXP 	blk3: lineColor = 'darkgrey'
22.9434 	EXP 	blk3: color = 'darkgrey'
22.9434 	EXP 	blk4: fillColor = 'darkgrey'
22.9434 	EXP 	blk4: lineColor = 'darkgrey'
22.9434 	EXP 	blk4: color = 'darkgrey'
22.9434 	EXP 	blk5: fillColor = 'darkgrey'
22.9434 	EXP 	blk5: lineColor = 'darkgrey'
22.9434 	EXP 	blk5: color = 'darkgrey'
22.9434 	EXP 	blk1: autoDraw = False
22.9434 	EXP 	blk2: autoDraw = False
22.9434 	EXP 	blk3: autoDraw = False
22.9434 	EXP 	blk4: autoDraw = False
22.9434 	EXP 	blk5: autoDraw = False
22.9434 	EXP 	blank: autoDraw = True
22.9773 	DATA 	Mouse:  Left button up, pos=(511,466)
23.4441 	EXP 	blank: autoDraw = False
23.4441 	EXP 	blank: autoDraw = False
23.4441 	EXP 	blk1: pos = array([-0.09267126, -0.15156975])
23.4441 	EXP 	blk1: fillColor = 'white'
23.4441 	EXP 	blk1: lineColor = 'white'
23.4441 	EXP 	blk1: color = 'white'
23.4441 	EXP 	blk2: pos = array([ 0.37572464, -0.11331302])
23.4441 	EXP 	blk2: fillColor = 'white'
23.4441 	EXP 	blk2: lineColor = 'white'
23.4441 	EXP 	blk2: color = 'white'
23.4441 	EXP 	blk3: pos = array([ 0.3967777 , -0.35202032])
23.4441 	EXP 	blk3: fillColor = 'white'
23.4441 	EXP 	blk3: lineColor = 'white'
23.4441 	EXP 	blk3: color = 'white'
23.4441 	EXP 	blk4: pos = array([-0.0301088 ,  0.04516249])
23.4441 	EXP 	blk4: fillColor = 'white'
23.4441 	EXP 	blk4: lineColor = 'white'
23.4441 	EXP 	blk4: color = 'white'
23.4441 	EXP 	blk5: pos = array([-0.12864728, -0.18222543])
23.4441 	EXP 	blk5: fillColor = 'white'
23.4441 	EXP 	blk5: lineColor = 'white'
23.4441 	EXP 	blk5: color = 'white'
23.4441 	EXP 	blk1: autoDraw = True
23.4441 	EXP 	blk2: autoDraw = True
23.4441 	EXP 	blk3: autoDraw = True
23.4441 	EXP 	blk4: autoDraw = True
23.4441 	EXP 	blk5: autoDraw = True
23.9445 	EXP 	blk1: fillColor = 'red'
