3.7118 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x140E84D0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x165A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.3727 	EXP 	blk2: fillColor = 'darkgrey'
15.3727 	EXP 	blk2: lineColor = 'darkgrey'
15.3727 	EXP 	blk2: color = 'darkgrey'
15.3898 	EXP 	blk3: fillColor = 'darkgrey'
15.3898 	EXP 	blk3: lineColor = 'darkgrey'
15.3898 	EXP 	blk3: color = 'darkgrey'
15.3898 	EXP 	blk2: fillColor = 'darkgrey'
15.3898 	EXP 	blk2: lineColor = 'darkgrey'
15.3898 	EXP 	blk2: color = 'darkgrey'
15.4062 	EXP 	blk3: fillColor = 'darkgrey'
15.4062 	EXP 	blk3: lineColor = 'darkgrey'
15.4062 	EXP 	blk3: color = 'darkgrey'
15.4062 	EXP 	blk2: fillColor = 'darkgrey'
15.4062 	EXP 	blk2: lineColor = 'darkgrey'
15.4062 	EXP 	blk2: color = 'darkgrey'
15.4229 	EXP 	blk3: fillColor = 'darkgrey'
15.4229 	EXP 	blk3: lineColor = 'darkgrey'
15.4229 	EXP 	blk3: color = 'darkgrey'
15.4229 	EXP 	blk2: fillColor = 'darkgrey'
15.4229 	EXP 	blk2: lineColor = 'darkgrey'
15.4229 	EXP 	blk2: color = 'darkgrey'
15.4238 	DATA 	Mouse: Left button down, pos=(747,446)
15.4397 	EXP 	blk3: fillColor = 'darkgrey'
15.4397 	EXP 	blk3: lineColor = 'darkgrey'
15.4397 	EXP 	blk3: color = 'darkgrey'
15.4397 	EXP 	blk2: fillColor = 'darkgrey'
15.4397 	EXP 	blk2: lineColor = 'darkgrey'
15.4397 	EXP 	blk2: color = 'darkgrey'
15.4397 	EXP 	blk4: fillColor = 'darkgrey'
15.4397 	EXP 	blk4: lineColor = 'darkgrey'
15.4397 	EXP 	blk4: color = 'darkgrey'
15.4562 	EXP 	blk3: fillColor = 'darkgrey'
15.4562 	EXP 	blk3: lineColor = 'darkgrey'
15.4562 	EXP 	blk3: color = 'darkgrey'
15.4562 	EXP 	blk2: fillColor = 'darkgrey'
15.4562 	EXP 	blk2: lineColor = 'darkgrey'
15.4562 	EXP 	blk2: color = 'darkgrey'
15.4562 	EXP 	blk4: fillColor = 'darkgrey'
15.4562 	EXP 	blk4: lineColor = 'darkgrey'
15.4562 	EXP 	blk4: color = 'darkgrey'
15.4728 	EXP 	blk3: fillColor = 'darkgrey'
15.4728 	EXP 	blk3: lineColor = 'darkgrey'
15.4728 	EXP 	blk3: color = 'darkgrey'
15.4728 	EXP 	blk2: fillColor = 'darkgrey'
15.4728 	EXP 	blk2: lineColor = 'darkgrey'
15.4728 	EXP 	blk2: color = 'darkgrey'
15.4728 	EXP 	blk4: fillColor = 'darkgrey'
15.4728 	EXP 	blk4: lineColor = 'darkgrey'
15.4728 	EXP 	blk4: color = 'darkgrey'
15.4896 	EXP 	blk3: fillColor = 'darkgrey'
15.4896 	EXP 	blk3: lineColor = 'darkgrey'
15.4896 	EXP 	blk3: color = 'darkgrey'
15.4896 	EXP 	blk2: fillColor = 'darkgrey'
15.4896 	EXP 	blk2: lineColor = 'darkgrey'
15.4896 	EXP 	blk2: color = 'darkgrey'
15.4896 	EXP 	blk4: fillColor = 'darkgrey'
15.4896 	EXP 	blk4: lineColor = 'darkgrey'
15.4896 	EXP 	blk4: color = 'darkgrey'
15.5062 	EXP 	blk3: fillColor = 'darkgrey'
15.5062 	EXP 	blk3: lineColor = 'darkgrey'
15.5062 	EXP 	blk3: color = 'darkgrey'
15.5062 	EXP 	blk2: fillColor = 'darkgrey'
15.5062 	EXP 	blk2: lineColor = 'darkgrey'
15.5062 	EXP 	blk2: color = 'darkgrey'
15.5062 	EXP 	blk4: fillColor = 'darkgrey'
15.5062 	EXP 	blk4: lineColor = 'darkgrey'
15.5062 	EXP 	blk4: color = 'darkgrey'
15.5229 	EXP 	blk3: fillColor = 'darkgrey'
15.5229 	EXP 	blk3: lineColor = 'darkgrey'
15.5229 	EXP 	blk3: color = 'darkgrey'
15.5229 	EXP 	blk2: fillColor = 'darkgrey'
15.5229 	EXP 	blk2: lineColor = 'darkgrey'
15.5229 	EXP 	blk2: color = 'darkgrey'
15.5229 	EXP 	blk4: fillColor = 'darkgrey'
15.5229 	EXP 	blk4: lineColor = 'darkgrey'
15.5229 	EXP 	blk4: color = 'darkgrey'
15.5396 	EXP 	blk3: fillColor = 'darkgrey'
15.5396 	EXP 	blk3: lineColor = 'darkgrey'
15.5396 	EXP 	blk3: color = 'darkgrey'
15.5396 	EXP 	blk2: fillColor = 'darkgrey'
15.5396 	EXP 	blk2: lineColor = 'darkgrey'
15.5396 	EXP 	blk2: color = 'darkgrey'
15.5396 	EXP 	blk4: fillColor = 'darkgrey'
15.5396 	EXP 	blk4: lineColor = 'darkgrey'
15.5396 	EXP 	blk4: color = 'darkgrey'
15.5401 	DATA 	Mouse:  Left button up, pos=(748,443)
15.5564 	EXP 	blk3: fillColor = 'darkgrey'
15.5564 	EXP 	blk3: lineColor = 'darkgrey'
15.5564 	EXP 	blk3: color = 'darkgrey'
15.5564 	EXP 	blk2: fillColor = 'darkgrey'
15.5564 	EXP 	blk2: lineColor = 'darkgrey'
15.5564 	EXP 	blk2: color = 'darkgrey'
15.5564 	EXP 	blk4: fillColor = 'darkgrey'
15.5564 	EXP 	blk4: lineColor = 'darkgrey'
15.5564 	EXP 	blk4: color = 'darkgrey'
15.5730 	EXP 	blk3: fillColor = 'darkgrey'
15.5730 	EXP 	blk3: lineColor = 'darkgrey'
15.5730 	EXP 	blk3: color = 'darkgrey'
15.5730 	EXP 	blk2: fillColor = 'darkgrey'
15.5730 	EXP 	blk2: lineColor = 'darkgrey'
15.5730 	EXP 	blk2: color = 'darkgrey'
15.5730 	EXP 	blk4: fillColor = 'darkgrey'
15.5730 	EXP 	blk4: lineColor = 'darkgrey'
15.5730 	EXP 	blk4: color = 'darkgrey'
15.5896 	EXP 	blk3: fillColor = 'darkgrey'
15.5896 	EXP 	blk3: lineColor = 'darkgrey'
15.5896 	EXP 	blk3: color = 'darkgrey'
15.5896 	EXP 	blk2: fillColor = 'darkgrey'
15.5896 	EXP 	blk2: lineColor = 'darkgrey'
15.5896 	EXP 	blk2: color = 'darkgrey'
15.5896 	EXP 	blk4: fillColor = 'darkgrey'
15.5896 	EXP 	blk4: lineColor = 'darkgrey'
15.5896 	EXP 	blk4: color = 'darkgrey'
15.6065 	EXP 	blk3: fillColor = 'darkgrey'
15.6065 	EXP 	blk3: lineColor = 'darkgrey'
15.6065 	EXP 	blk3: color = 'darkgrey'
15.6065 	EXP 	blk2: fillColor = 'darkgrey'
15.6065 	EXP 	blk2: lineColor = 'darkgrey'
15.6065 	EXP 	blk2: color = 'darkgrey'
15.6065 	EXP 	blk4: fillColor = 'darkgrey'
15.6065 	EXP 	blk4: lineColor = 'darkgrey'
15.6065 	EXP 	blk4: color = 'darkgrey'
15.6232 	EXP 	blk3: fillColor = 'darkgrey'
15.6232 	EXP 	blk3: lineColor = 'darkgrey'
15.6232 	EXP 	blk3: color = 'darkgrey'
15.6232 	EXP 	blk2: fillColor = 'darkgrey'
15.6232 	EXP 	blk2: lineColor = 'darkgrey'
15.6232 	EXP 	blk2: color = 'darkgrey'
15.6232 	EXP 	blk4: fillColor = 'darkgrey'
15.6232 	EXP 	blk4: lineColor = 'darkgrey'
15.6232 	EXP 	blk4: color = 'darkgrey'
15.6396 	EXP 	blk3: fillColor = 'darkgrey'
15.6396 	EXP 	blk3: lineColor = 'darkgrey'
15.6396 	EXP 	blk3: color = 'darkgrey'
15.6396 	EXP 	blk2: fillColor = 'darkgrey'
15.6396 	EXP 	blk2: lineColor = 'darkgrey'
15.6396 	EXP 	blk2: color = 'darkgrey'
15.6396 	EXP 	blk4: fillColor = 'darkgrey'
15.6396 	EXP 	blk4: lineColor = 'darkgrey'
15.6396 	EXP 	blk4: color = 'darkgrey'
15.6564 	EXP 	blk3: fillColor = 'darkgrey'
15.6564 	EXP 	blk3: lineColor = 'darkgrey'
15.6564 	EXP 	blk3: color = 'darkgrey'
15.6564 	EXP 	blk2: fillColor = 'darkgrey'
15.6564 	EXP 	blk2: lineColor = 'darkgrey'
15.6564 	EXP 	blk2: color = 'darkgrey'
15.6564 	EXP 	blk4: fillColor = 'darkgrey'
15.6564 	EXP 	blk4: lineColor = 'darkgrey'
15.6564 	EXP 	blk4: color = 'darkgrey'
15.6733 	EXP 	blk3: fillColor = 'darkgrey'
15.6733 	EXP 	blk3: lineColor = 'darkgrey'
15.6733 	EXP 	blk3: color = 'darkgrey'
15.6733 	EXP 	blk2: fillColor = 'darkgrey'
15.6733 	EXP 	blk2: lineColor = 'darkgrey'
15.6733 	EXP 	blk2: color = 'darkgrey'
15.6733 	EXP 	blk4: fillColor = 'darkgrey'
15.6733 	EXP 	blk4: lineColor = 'darkgrey'
15.6733 	EXP 	blk4: color = 'darkgrey'
15.6897 	EXP 	blk3: fillColor = 'darkgrey'
15.6897 	EXP 	blk3: lineColor = 'darkgrey'
15.6897 	EXP 	blk3: color = 'darkgrey'
15.6897 	EXP 	blk2: fillColor = 'darkgrey'
15.6897 	EXP 	blk2: lineColor = 'darkgrey'
15.6897 	EXP 	blk2: color = 'darkgrey'
15.6897 	EXP 	blk4: fillColor = 'darkgrey'
15.6897 	EXP 	blk4: lineColor = 'darkgrey'
15.6897 	EXP 	blk4: color = 'darkgrey'
15.7065 	EXP 	blk3: fillColor = 'darkgrey'
15.7065 	EXP 	blk3: lineColor = 'darkgrey'
15.7065 	EXP 	blk3: color = 'darkgrey'
15.7065 	EXP 	blk2: fillColor = 'darkgrey'
15.7065 	EXP 	blk2: lineColor = 'darkgrey'
15.7065 	EXP 	blk2: color = 'darkgrey'
15.7065 	EXP 	blk4: fillColor = 'darkgrey'
15.7065 	EXP 	blk4: lineColor = 'darkgrey'
15.7065 	EXP 	blk4: color = 'darkgrey'
15.7231 	EXP 	blk3: fillColor = 'darkgrey'
15.7231 	EXP 	blk3: lineColor = 'darkgrey'
15.7231 	EXP 	blk3: color = 'darkgrey'
15.7231 	EXP 	blk2: fillColor = 'darkgrey'
15.7231 	EXP 	blk2: lineColor = 'darkgrey'
15.7231 	EXP 	blk2: color = 'darkgrey'
15.7231 	EXP 	blk4: fillColor = 'darkgrey'
15.7231 	EXP 	blk4: lineColor = 'darkgrey'
15.7231 	EXP 	blk4: color = 'darkgrey'
15.7399 	EXP 	blk3: fillColor = 'darkgrey'
15.7399 	EXP 	blk3: lineColor = 'darkgrey'
15.7399 	EXP 	blk3: color = 'darkgrey'
15.7399 	EXP 	blk2: fillColor = 'darkgrey'
15.7399 	EXP 	blk2: lineColor = 'darkgrey'
15.7399 	EXP 	blk2: color = 'darkgrey'
15.7399 	EXP 	blk4: fillColor = 'darkgrey'
15.7399 	EXP 	blk4: lineColor = 'darkgrey'
15.7399 	EXP 	blk4: color = 'darkgrey'
15.7564 	EXP 	blk3: fillColor = 'darkgrey'
15.7564 	EXP 	blk3: lineColor = 'darkgrey'
15.7564 	EXP 	blk3: color = 'darkgrey'
15.7564 	EXP 	blk2: fillColor = 'darkgrey'
15.7564 	EXP 	blk2: lineColor = 'darkgrey'
15.7564 	EXP 	blk2: color = 'darkgrey'
15.7564 	EXP 	blk4: fillColor = 'darkgrey'
15.7564 	EXP 	blk4: lineColor = 'darkgrey'
15.7564 	EXP 	blk4: color = 'darkgrey'
15.7731 	EXP 	blk3: fillColor = 'darkgrey'
15.7731 	EXP 	blk3: lineColor = 'darkgrey'
15.7731 	EXP 	blk3: color = 'darkgrey'
15.7731 	EXP 	blk2: fillColor = 'darkgrey'
15.7731 	EXP 	blk2: lineColor = 'darkgrey'
15.7731 	EXP 	blk2: color = 'darkgrey'
15.7731 	EXP 	blk4: fillColor = 'darkgrey'
15.7731 	EXP 	blk4: lineColor = 'darkgrey'
15.7731 	EXP 	blk4: color = 'darkgrey'
15.7736 	DATA 	Mouse: Left button down, pos=(809,239)
15.7900 	EXP 	blk3: fillColor = 'darkgrey'
15.7900 	EXP 	blk3: lineColor = 'darkgrey'
15.7900 	EXP 	blk3: color = 'darkgrey'
15.7900 	EXP 	blk2: fillColor = 'darkgrey'
15.7900 	EXP 	blk2: lineColor = 'darkgrey'
15.7900 	EXP 	blk2: color = 'darkgrey'
15.7900 	EXP 	blk4: fillColor = 'darkgrey'
15.7900 	EXP 	blk4: lineColor = 'darkgrey'
15.7900 	EXP 	blk4: color = 'darkgrey'
15.7900 	EXP 	blk5: fillColor = 'darkgrey'
15.7900 	EXP 	blk5: lineColor = 'darkgrey'
15.7900 	EXP 	blk5: color = 'darkgrey'
15.8066 	EXP 	blk3: fillColor = 'darkgrey'
15.8066 	EXP 	blk3: lineColor = 'darkgrey'
15.8066 	EXP 	blk3: color = 'darkgrey'
15.8066 	EXP 	blk2: fillColor = 'darkgrey'
15.8066 	EXP 	blk2: lineColor = 'darkgrey'
15.8066 	EXP 	blk2: color = 'darkgrey'
15.8066 	EXP 	blk4: fillColor = 'darkgrey'
15.8066 	EXP 	blk4: lineColor = 'darkgrey'
15.8066 	EXP 	blk4: color = 'darkgrey'
15.8066 	EXP 	blk5: fillColor = 'darkgrey'
15.8066 	EXP 	blk5: lineColor = 'darkgrey'
15.8066 	EXP 	blk5: color = 'darkgrey'
15.8232 	EXP 	blk3: fillColor = 'darkgrey'
15.8232 	EXP 	blk3: lineColor = 'darkgrey'
15.8232 	EXP 	blk3: color = 'darkgrey'
15.8232 	EXP 	blk2: fillColor = 'darkgrey'
15.8232 	EXP 	blk2: lineColor = 'darkgrey'
15.8232 	EXP 	blk2: color = 'darkgrey'
15.8232 	EXP 	blk4: fillColor = 'darkgrey'
15.8232 	EXP 	blk4: lineColor = 'darkgrey'
15.8232 	EXP 	blk4: color = 'darkgrey'
15.8232 	EXP 	blk5: fillColor = 'darkgrey'
15.8232 	EXP 	blk5: lineColor = 'darkgrey'
15.8232 	EXP 	blk5: color = 'darkgrey'
15.8398 	EXP 	blk3: fillColor = 'darkgrey'
15.8398 	EXP 	blk3: lineColor = 'darkgrey'
15.8398 	EXP 	blk3: color = 'darkgrey'
15.8398 	EXP 	blk2: fillColor = 'darkgrey'
15.8398 	EXP 	blk2: lineColor = 'darkgrey'
15.8398 	EXP 	blk2: color = 'darkgrey'
15.8398 	EXP 	blk4: fillColor = 'darkgrey'
15.8398 	EXP 	blk4: lineColor = 'darkgrey'
15.8398 	EXP 	blk4: color = 'darkgrey'
15.8398 	EXP 	blk5: fillColor = 'darkgrey'
15.8398 	EXP 	blk5: lineColor = 'darkgrey'
15.8398 	EXP 	blk5: color = 'darkgrey'
15.8566 	EXP 	blk3: fillColor = 'darkgrey'
15.8566 	EXP 	blk3: lineColor = 'darkgrey'
15.8566 	EXP 	blk3: color = 'darkgrey'
15.8566 	EXP 	blk2: fillColor = 'darkgrey'
15.8566 	EXP 	blk2: lineColor = 'darkgrey'
15.8566 	EXP 	blk2: color = 'darkgrey'
15.8566 	EXP 	blk4: fillColor = 'darkgrey'
15.8566 	EXP 	blk4: lineColor = 'darkgrey'
15.8566 	EXP 	blk4: color = 'darkgrey'
15.8566 	EXP 	blk5: fillColor = 'darkgrey'
15.8566 	EXP 	blk5: lineColor = 'darkgrey'
15.8566 	EXP 	blk5: color = 'darkgrey'
15.8733 	EXP 	blk3: fillColor = 'darkgrey'
15.8733 	EXP 	blk3: lineColor = 'darkgrey'
15.8733 	EXP 	blk3: color = 'darkgrey'
15.8733 	EXP 	blk2: fillColor = 'darkgrey'
15.8733 	EXP 	blk2: lineColor = 'darkgrey'
15.8733 	EXP 	blk2: color = 'darkgrey'
15.8733 	EXP 	blk4: fillColor = 'darkgrey'
15.8733 	EXP 	blk4: lineColor = 'darkgrey'
15.8733 	EXP 	blk4: color = 'darkgrey'
15.8733 	EXP 	blk5: fillColor = 'darkgrey'
15.8733 	EXP 	blk5: lineColor = 'darkgrey'
15.8733 	EXP 	blk5: color = 'darkgrey'
15.8901 	EXP 	blk3: fillColor = 'darkgrey'
15.8901 	EXP 	blk3: lineColor = 'darkgrey'
15.8901 	EXP 	blk3: color = 'darkgrey'
15.8901 	EXP 	blk2: fillColor = 'darkgrey'
15.8901 	EXP 	blk2: lineColor = 'darkgrey'
15.8901 	EXP 	blk2: color = 'darkgrey'
15.8901 	EXP 	blk4: fillColor = 'darkgrey'
15.8901 	EXP 	blk4: lineColor = 'darkgrey'
15.8901 	EXP 	blk4: color = 'darkgrey'
15.8901 	EXP 	blk5: fillColor = 'darkgrey'
15.8901 	EXP 	blk5: lineColor = 'darkgrey'
15.8901 	EXP 	blk5: color = 'darkgrey'
15.9065 	EXP 	blk3: fillColor = 'darkgrey'
15.9065 	EXP 	blk3: lineColor = 'darkgrey'
15.9065 	EXP 	blk3: color = 'darkgrey'
15.9065 	EXP 	blk2: fillColor = 'darkgrey'
15.9065 	EXP 	blk2: lineColor = 'darkgrey'
15.9065 	EXP 	blk2: color = 'darkgrey'
15.9065 	EXP 	blk4: fillColor = 'darkgrey'
15.9065 	EXP 	blk4: lineColor = 'darkgrey'
15.9065 	EXP 	blk4: color = 'darkgrey'
15.9065 	EXP 	blk5: fillColor = 'darkgrey'
15.9065 	EXP 	blk5: lineColor = 'darkgrey'
15.9065 	EXP 	blk5: color = 'darkgrey'
15.9070 	DATA 	Mouse:  Left button up, pos=(809,239)
15.9232 	EXP 	blk3: fillColor = 'darkgrey'
15.9232 	EXP 	blk3: lineColor = 'darkgrey'
15.9232 	EXP 	blk3: color = 'darkgrey'
15.9232 	EXP 	blk2: fillColor = 'darkgrey'
15.9232 	EXP 	blk2: lineColor = 'darkgrey'
15.9232 	EXP 	blk2: color = 'darkgrey'
15.9232 	EXP 	blk4: fillColor = 'darkgrey'
15.9232 	EXP 	blk4: lineColor = 'darkgrey'
15.9232 	EXP 	blk4: color = 'darkgrey'
15.9232 	EXP 	blk5: fillColor = 'darkgrey'
15.9232 	EXP 	blk5: lineColor = 'darkgrey'
15.9232 	EXP 	blk5: color = 'darkgrey'
15.9400 	EXP 	blk3: fillColor = 'darkgrey'
15.9400 	EXP 	blk3: lineColor = 'darkgrey'
15.9400 	EXP 	blk3: color = 'darkgrey'
15.9400 	EXP 	blk2: fillColor = 'darkgrey'
15.9400 	EXP 	blk2: lineColor = 'darkgrey'
15.9400 	EXP 	blk2: color = 'darkgrey'
15.9400 	EXP 	blk4: fillColor = 'darkgrey'
15.9400 	EXP 	blk4: lineColor = 'darkgrey'
15.9400 	EXP 	blk4: color = 'darkgrey'
15.9400 	EXP 	blk5: fillColor = 'darkgrey'
15.9400 	EXP 	blk5: lineColor = 'darkgrey'
15.9400 	EXP 	blk5: color = 'darkgrey'
15.9567 	EXP 	blk3: fillColor = 'darkgrey'
15.9567 	EXP 	blk3: lineColor = 'darkgrey'
15.9567 	EXP 	blk3: color = 'darkgrey'
15.9567 	EXP 	blk2: fillColor = 'darkgrey'
15.9567 	EXP 	blk2: lineColor = 'darkgrey'
15.9567 	EXP 	blk2: color = 'darkgrey'
15.9567 	EXP 	blk4: fillColor = 'darkgrey'
15.9567 	EXP 	blk4: lineColor = 'darkgrey'
15.9567 	EXP 	blk4: color = 'darkgrey'
15.9567 	EXP 	blk5: fillColor = 'darkgrey'
15.9567 	EXP 	blk5: lineColor = 'darkgrey'
15.9567 	EXP 	blk5: color = 'darkgrey'
15.9734 	EXP 	blk3: fillColor = 'darkgrey'
15.9734 	EXP 	blk3: lineColor = 'darkgrey'
15.9734 	EXP 	blk3: color = 'darkgrey'
15.9734 	EXP 	blk2: fillColor = 'darkgrey'
15.9734 	EXP 	blk2: lineColor = 'darkgrey'
15.9734 	EXP 	blk2: color = 'darkgrey'
15.9734 	EXP 	blk4: fillColor = 'darkgrey'
15.9734 	EXP 	blk4: lineColor = 'darkgrey'
15.9734 	EXP 	blk4: color = 'darkgrey'
15.9734 	EXP 	blk5: fillColor = 'darkgrey'
15.9734 	EXP 	blk5: lineColor = 'darkgrey'
15.9734 	EXP 	blk5: color = 'darkgrey'
15.9900 	EXP 	blk3: fillColor = 'darkgrey'
15.9900 	EXP 	blk3: lineColor = 'darkgrey'
15.9900 	EXP 	blk3: color = 'darkgrey'
15.9900 	EXP 	blk2: fillColor = 'darkgrey'
15.9900 	EXP 	blk2: lineColor = 'darkgrey'
15.9900 	EXP 	blk2: color = 'darkgrey'
15.9900 	EXP 	blk4: fillColor = 'darkgrey'
15.9900 	EXP 	blk4: lineColor = 'darkgrey'
15.9900 	EXP 	blk4: color = 'darkgrey'
15.9900 	EXP 	blk5: fillColor = 'darkgrey'
15.9900 	EXP 	blk5: lineColor = 'darkgrey'
15.9900 	EXP 	blk5: color = 'darkgrey'
16.0067 	EXP 	blk3: fillColor = 'darkgrey'
16.0067 	EXP 	blk3: lineColor = 'darkgrey'
16.0067 	EXP 	blk3: color = 'darkgrey'
16.0067 	EXP 	blk2: fillColor = 'darkgrey'
16.0067 	EXP 	blk2: lineColor = 'darkgrey'
16.0067 	EXP 	blk2: color = 'darkgrey'
16.0067 	EXP 	blk4: fillColor = 'darkgrey'
16.0067 	EXP 	blk4: lineColor = 'darkgrey'
16.0067 	EXP 	blk4: color = 'darkgrey'
16.0067 	EXP 	blk5: fillColor = 'darkgrey'
16.0067 	EXP 	blk5: lineColor = 'darkgrey'
16.0067 	EXP 	blk5: color = 'darkgrey'
16.0235 	EXP 	blk3: fillColor = 'darkgrey'
16.0235 	EXP 	blk3: lineColor = 'darkgrey'
16.0235 	EXP 	blk3: color = 'darkgrey'
16.0235 	EXP 	blk2: fillColor = 'darkgrey'
16.0235 	EXP 	blk2: lineColor = 'darkgrey'
16.0235 	EXP 	blk2: color = 'darkgrey'
16.0235 	EXP 	blk4: fillColor = 'darkgrey'
16.0235 	EXP 	blk4: lineColor = 'darkgrey'
16.0235 	EXP 	blk4: color = 'darkgrey'
16.0235 	EXP 	blk5: fillColor = 'darkgrey'
16.0235 	EXP 	blk5: lineColor = 'darkgrey'
16.0235 	EXP 	blk5: color = 'darkgrey'
16.0401 	EXP 	blk3: fillColor = 'darkgrey'
16.0401 	EXP 	blk3: lineColor = 'darkgrey'
16.0401 	EXP 	blk3: color = 'darkgrey'
16.0401 	EXP 	blk2: fillColor = 'darkgrey'
16.0401 	EXP 	blk2: lineColor = 'darkgrey'
16.0401 	EXP 	blk2: color = 'darkgrey'
16.0401 	EXP 	blk4: fillColor = 'darkgrey'
16.0401 	EXP 	blk4: lineColor = 'darkgrey'
16.0401 	EXP 	blk4: color = 'darkgrey'
16.0401 	EXP 	blk5: fillColor = 'darkgrey'
16.0401 	EXP 	blk5: lineColor = 'darkgrey'
16.0401 	EXP 	blk5: color = 'darkgrey'
16.0567 	EXP 	blk3: fillColor = 'darkgrey'
16.0567 	EXP 	blk3: lineColor = 'darkgrey'
16.0567 	EXP 	blk3: color = 'darkgrey'
16.0567 	EXP 	blk2: fillColor = 'darkgrey'
16.0567 	EXP 	blk2: lineColor = 'darkgrey'
16.0567 	EXP 	blk2: color = 'darkgrey'
16.0567 	EXP 	blk4: fillColor = 'darkgrey'
16.0567 	EXP 	blk4: lineColor = 'darkgrey'
16.0567 	EXP 	blk4: color = 'darkgrey'
16.0567 	EXP 	blk5: fillColor = 'darkgrey'
16.0567 	EXP 	blk5: lineColor = 'darkgrey'
16.0567 	EXP 	blk5: color = 'darkgrey'
16.0735 	EXP 	blk3: fillColor = 'darkgrey'
16.0735 	EXP 	blk3: lineColor = 'darkgrey'
16.0735 	EXP 	blk3: color = 'darkgrey'
16.0735 	EXP 	blk2: fillColor = 'darkgrey'
16.0735 	EXP 	blk2: lineColor = 'darkgrey'
16.0735 	EXP 	blk2: color = 'darkgrey'
16.0735 	EXP 	blk4: fillColor = 'darkgrey'
16.0735 	EXP 	blk4: lineColor = 'darkgrey'
16.0735 	EXP 	blk4: color = 'darkgrey'
16.0735 	EXP 	blk5: fillColor = 'darkgrey'
16.0735 	EXP 	blk5: lineColor = 'darkgrey'
16.0735 	EXP 	blk5: color = 'darkgrey'
16.1074 	EXP 	blk3: fillColor = 'darkgrey'
16.1074 	EXP 	blk3: lineColor = 'darkgrey'
16.1074 	EXP 	blk3: color = 'darkgrey'
16.1074 	EXP 	blk2: fillColor = 'darkgrey'
16.1074 	EXP 	blk2: lineColor = 'darkgrey'
16.1074 	EXP 	blk2: color = 'darkgrey'
16.1074 	EXP 	blk4: fillColor = 'darkgrey'
16.1074 	EXP 	blk4: lineColor = 'darkgrey'
16.1074 	EXP 	blk4: color = 'darkgrey'
16.1074 	EXP 	blk5: fillColor = 'darkgrey'
16.1074 	EXP 	blk5: lineColor = 'darkgrey'
16.1074 	EXP 	blk5: color = 'darkgrey'
16.1235 	EXP 	blk3: fillColor = 'darkgrey'
16.1235 	EXP 	blk3: lineColor = 'darkgrey'
16.1235 	EXP 	blk3: color = 'darkgrey'
16.1235 	EXP 	blk2: fillColor = 'darkgrey'
16.1235 	EXP 	blk2: lineColor = 'darkgrey'
16.1235 	EXP 	blk2: color = 'darkgrey'
16.1235 	EXP 	blk4: fillColor = 'darkgrey'
16.1235 	EXP 	blk4: lineColor = 'darkgrey'
16.1235 	EXP 	blk4: color = 'darkgrey'
16.1235 	EXP 	blk5: fillColor = 'darkgrey'
16.1235 	EXP 	blk5: lineColor = 'darkgrey'
16.1235 	EXP 	blk5: color = 'darkgrey'
16.1402 	EXP 	blk3: fillColor = 'darkgrey'
16.1402 	EXP 	blk3: lineColor = 'darkgrey'
16.1402 	EXP 	blk3: color = 'darkgrey'
16.1402 	EXP 	blk2: fillColor = 'darkgrey'
16.1402 	EXP 	blk2: lineColor = 'darkgrey'
16.1402 	EXP 	blk2: color = 'darkgrey'
16.1402 	EXP 	blk4: fillColor = 'darkgrey'
16.1402 	EXP 	blk4: lineColor = 'darkgrey'
16.1402 	EXP 	blk4: color = 'darkgrey'
16.1402 	EXP 	blk5: fillColor = 'darkgrey'
16.1402 	EXP 	blk5: lineColor = 'darkgrey'
16.1402 	EXP 	blk5: color = 'darkgrey'
16.1568 	EXP 	blk3: fillColor = 'darkgrey'
16.1568 	EXP 	blk3: lineColor = 'darkgrey'
16.1568 	EXP 	blk3: color = 'darkgrey'
16.1568 	EXP 	blk2: fillColor = 'darkgrey'
16.1568 	EXP 	blk2: lineColor = 'darkgrey'
16.1568 	EXP 	blk2: color = 'darkgrey'
16.1568 	EXP 	blk4: fillColor = 'darkgrey'
16.1568 	EXP 	blk4: lineColor = 'darkgrey'
16.1568 	EXP 	blk4: color = 'darkgrey'
16.1568 	EXP 	blk5: fillColor = 'darkgrey'
16.1568 	EXP 	blk5: lineColor = 'darkgrey'
16.1568 	EXP 	blk5: color = 'darkgrey'
16.1734 	EXP 	blk3: fillColor = 'darkgrey'
16.1734 	EXP 	blk3: lineColor = 'darkgrey'
16.1734 	EXP 	blk3: color = 'darkgrey'
16.1734 	EXP 	blk2: fillColor = 'darkgrey'
16.1734 	EXP 	blk2: lineColor = 'darkgrey'
16.1734 	EXP 	blk2: color = 'darkgrey'
16.1734 	EXP 	blk4: fillColor = 'darkgrey'
16.1734 	EXP 	blk4: lineColor = 'darkgrey'
16.1734 	EXP 	blk4: color = 'darkgrey'
16.1734 	EXP 	blk5: fillColor = 'darkgrey'
